model,distance,density,seed,sample_id,correct,pred,label,layer,signal_attention_mass,attention_entropy
longformer,100,10,2,5,0,1,2,0,0.0,7.764315412828182e-09
longformer,100,10,2,5,0,1,2,1,0.0,7.764315412828182e-09
longformer,100,10,2,5,0,1,2,2,0.0,7.764315412828182e-09
longformer,100,10,2,5,0,1,2,3,0.0,7.764315412828182e-09
longformer,100,10,2,5,0,1,2,4,0.0,7.764315412828182e-09
longformer,100,10,2,5,0,1,2,5,0.0,7.764315412828182e-09
longformer,100,10,2,5,0,1,2,6,0.0,7.764315412828182e-09
longformer,100,10,2,5,0,1,2,7,0.0,7.764315412828182e-09
longformer,100,10,2,5,0,1,2,8,0.0,7.764315412828182e-09
longformer,100,10,2,5,0,1,2,9,0.0,7.764315412828182e-09
longformer,100,10,2,5,0,1,2,10,0.0,7.764315412828182e-09
longformer,100,10,2,5,0,1,2,11,0.0,7.764315412828182e-09
longformer,100,10,2,6,1,0,0,0,0.0,7.653790490280699e-09
longformer,100,10,2,6,1,0,0,1,0.0,7.653790490280699e-09
longformer,100,10,2,6,1,0,0,2,0.0,7.653790490280699e-09
longformer,100,10,2,6,1,0,0,3,0.0,7.653790490280699e-09
longformer,100,10,2,6,1,0,0,4,0.0,7.653790490280699e-09
longformer,100,10,2,6,1,0,0,5,0.0,7.653790490280699e-09
longformer,100,10,2,6,1,0,0,6,0.0,7.653790490280699e-09
longformer,100,10,2,6,1,0,0,7,0.0,7.653790490280699e-09
longformer,100,10,2,6,1,0,0,8,0.0,7.653790490280699e-09
longformer,100,10,2,6,1,0,0,9,0.0,7.653790490280699e-09
longformer,100,10,2,6,1,0,0,10,0.0,7.653790490280699e-09
longformer,100,10,2,6,1,0,0,11,0.0,7.653790490280699e-09
longformer,100,10,2,7,0,3,2,0,0.0,7.40511207908412e-09
longformer,100,10,2,7,0,3,2,1,0.0,7.40511207908412e-09
longformer,100,10,2,7,0,3,2,2,0.0,7.40511207908412e-09
longformer,100,10,2,7,0,3,2,3,0.0,7.40511207908412e-09
longformer,100,10,2,7,0,3,2,4,0.0,7.40511207908412e-09
longformer,100,10,2,7,0,3,2,5,0.0,7.40511207908412e-09
longformer,100,10,2,7,0,3,2,6,0.0,7.40511207908412e-09
longformer,100,10,2,7,0,3,2,7,0.0,7.40511207908412e-09
longformer,100,10,2,7,0,3,2,8,0.0,7.40511207908412e-09
longformer,100,10,2,7,0,3,2,9,0.0,7.40511207908412e-09
longformer,100,10,2,7,0,3,2,10,0.0,7.40511207908412e-09
longformer,100,10,2,7,0,3,2,11,0.0,7.40511207908412e-09
longformer,100,10,2,8,0,0,3,0,0.0,8.123517858393825e-09
longformer,100,10,2,8,0,0,3,1,0.0,8.123517858393825e-09
longformer,100,10,2,8,0,0,3,2,0.0,8.123517858393825e-09
longformer,100,10,2,8,0,0,3,3,0.0,8.123517858393825e-09
longformer,100,10,2,8,0,0,3,4,0.0,8.123517858393825e-09
longformer,100,10,2,8,0,0,3,5,0.0,8.123517858393825e-09
longformer,100,10,2,8,0,0,3,6,0.0,8.123517858393825e-09
longformer,100,10,2,8,0,0,3,7,0.0,8.123517858393825e-09
longformer,100,10,2,8,0,0,3,8,0.0,8.123517858393825e-09
longformer,100,10,2,8,0,0,3,9,0.0,8.123517858393825e-09
longformer,100,10,2,8,0,0,3,10,0.0,8.123517858393825e-09
longformer,100,10,2,8,0,0,3,11,0.0,8.123517858393825e-09
longformer,100,10,2,9,0,0,2,0,0.0,6.6314438385006724e-09
longformer,100,10,2,9,0,0,2,1,0.0,6.6314438385006724e-09
longformer,100,10,2,9,0,0,2,2,0.0,6.6314438385006724e-09
longformer,100,10,2,9,0,0,2,3,0.0,6.6314438385006724e-09
longformer,100,10,2,9,0,0,2,4,0.0,6.6314438385006724e-09
longformer,100,10,2,9,0,0,2,5,0.0,6.6314438385006724e-09
longformer,100,10,2,9,0,0,2,6,0.0,6.6314438385006724e-09
longformer,100,10,2,9,0,0,2,7,0.0,6.6314438385006724e-09
longformer,100,10,2,9,0,0,2,8,0.0,6.6314438385006724e-09
longformer,100,10,2,9,0,0,2,9,0.0,6.6314438385006724e-09
longformer,100,10,2,9,0,0,2,10,0.0,6.6314438385006724e-09
longformer,100,10,2,9,0,0,2,11,0.0,6.6314438385006724e-09
longformer,100,10,2,10,1,3,3,0,0.0,7.4327433097209905e-09
longformer,100,10,2,10,1,3,3,1,0.0,7.4327433097209905e-09
longformer,100,10,2,10,1,3,3,2,0.0,7.4327433097209905e-09
longformer,100,10,2,10,1,3,3,3,0.0,7.4327433097209905e-09
longformer,100,10,2,10,1,3,3,4,0.0,7.4327433097209905e-09
longformer,100,10,2,10,1,3,3,5,0.0,7.4327433097209905e-09
longformer,100,10,2,10,1,3,3,6,0.0,7.4327433097209905e-09
longformer,100,10,2,10,1,3,3,7,0.0,7.4327433097209905e-09
longformer,100,10,2,10,1,3,3,8,0.0,7.4327433097209905e-09
longformer,100,10,2,10,1,3,3,9,0.0,7.4327433097209905e-09
longformer,100,10,2,10,1,3,3,10,0.0,7.4327433097209905e-09
longformer,100,10,2,10,1,3,3,11,0.0,7.4327433097209905e-09
longformer,100,10,2,11,1,2,2,0,0.0,6.797229445965058e-09
longformer,100,10,2,11,1,2,2,1,0.0,6.797229445965058e-09
longformer,100,10,2,11,1,2,2,2,0.0,6.797229445965058e-09
longformer,100,10,2,11,1,2,2,3,0.0,6.797229445965058e-09
longformer,100,10,2,11,1,2,2,4,0.0,6.797229445965058e-09
longformer,100,10,2,11,1,2,2,5,0.0,6.797229445965058e-09
longformer,100,10,2,11,1,2,2,6,0.0,6.797229445965058e-09
longformer,100,10,2,11,1,2,2,7,0.0,6.797229445965058e-09
longformer,100,10,2,11,1,2,2,8,0.0,6.797229445965058e-09
longformer,100,10,2,11,1,2,2,9,0.0,6.797229445965058e-09
longformer,100,10,2,11,1,2,2,10,0.0,6.797229445965058e-09
longformer,100,10,2,11,1,2,2,11,0.0,6.797229445965058e-09
longformer,100,10,2,12,0,0,2,0,0.0,7.211695240982863e-09
longformer,100,10,2,12,0,0,2,1,0.0,7.211695240982863e-09
longformer,100,10,2,12,0,0,2,2,0.0,7.211695240982863e-09
longformer,100,10,2,12,0,0,2,3,0.0,7.211695240982863e-09
longformer,100,10,2,12,0,0,2,4,0.0,7.211695240982863e-09
longformer,100,10,2,12,0,0,2,5,0.0,7.211695240982863e-09
longformer,100,10,2,12,0,0,2,6,0.0,7.211695240982863e-09
longformer,100,10,2,12,0,0,2,7,0.0,7.211695240982863e-09
longformer,100,10,2,12,0,0,2,8,0.0,7.211695240982863e-09
longformer,100,10,2,12,0,0,2,9,0.0,7.211695240982863e-09
longformer,100,10,2,12,0,0,2,10,0.0,7.211695240982863e-09
longformer,100,10,2,12,0,0,2,11,0.0,7.211695240982863e-09
longformer,100,10,2,13,0,0,1,0,0.0,7.930101908470988e-09
longformer,100,10,2,13,0,0,1,1,0.0,7.930101908470988e-09
longformer,100,10,2,13,0,0,1,2,0.0,7.930101908470988e-09
longformer,100,10,2,13,0,0,1,3,0.0,7.930101908470988e-09
longformer,100,10,2,13,0,0,1,4,0.0,7.930101908470988e-09
longformer,100,10,2,13,0,0,1,5,0.0,7.930101908470988e-09
longformer,100,10,2,13,0,0,1,6,0.0,7.930101908470988e-09
longformer,100,10,2,13,0,0,1,7,0.0,7.930101908470988e-09
longformer,100,10,2,13,0,0,1,8,0.0,7.930101908470988e-09
longformer,100,10,2,13,0,0,1,9,0.0,7.930101908470988e-09
longformer,100,10,2,13,0,0,1,10,0.0,7.930101908470988e-09
longformer,100,10,2,13,0,0,1,11,0.0,7.930101908470988e-09
longformer,100,10,2,14,1,1,1,0,0.0,6.5209198041316085e-09
longformer,100,10,2,14,1,1,1,1,0.0,6.5209198041316085e-09
longformer,100,10,2,14,1,1,1,2,0.0,6.5209198041316085e-09
longformer,100,10,2,14,1,1,1,3,0.0,6.5209198041316085e-09
longformer,100,10,2,14,1,1,1,4,0.0,6.5209198041316085e-09
longformer,100,10,2,14,1,1,1,5,0.0,6.5209198041316085e-09
longformer,100,10,2,14,1,1,1,6,0.0,6.5209198041316085e-09
longformer,100,10,2,14,1,1,1,7,0.0,6.5209198041316085e-09
longformer,100,10,2,14,1,1,1,8,0.0,6.5209198041316085e-09
longformer,100,10,2,14,1,1,1,9,0.0,6.5209198041316085e-09
longformer,100,10,2,14,1,1,1,10,0.0,6.5209198041316085e-09
longformer,100,10,2,14,1,1,1,11,0.0,6.5209198041316085e-09
longformer,100,10,2,15,0,2,0,0,0.0,7.543267344090054e-09
longformer,100,10,2,15,0,2,0,1,0.0,7.543267344090054e-09
longformer,100,10,2,15,0,2,0,2,0.0,7.543267344090054e-09
longformer,100,10,2,15,0,2,0,3,0.0,7.543267344090054e-09
longformer,100,10,2,15,0,2,0,4,0.0,7.543267344090054e-09
longformer,100,10,2,15,0,2,0,5,0.0,7.543267344090054e-09
longformer,100,10,2,15,0,2,0,6,0.0,7.543267344090054e-09
longformer,100,10,2,15,0,2,0,7,0.0,7.543267344090054e-09
longformer,100,10,2,15,0,2,0,8,0.0,7.543267344090054e-09
longformer,100,10,2,15,0,2,0,9,0.0,7.543267344090054e-09
longformer,100,10,2,15,0,2,0,10,0.0,7.543267344090054e-09
longformer,100,10,2,15,0,2,0,11,0.0,7.543267344090054e-09
longformer,100,10,2,16,0,3,2,0,0.0,5.305155426071906e-09
longformer,100,10,2,16,0,3,2,1,0.0,5.305155426071906e-09
longformer,100,10,2,16,0,3,2,2,0.0,5.305155426071906e-09
longformer,100,10,2,16,0,3,2,3,0.0,5.305155426071906e-09
longformer,100,10,2,16,0,3,2,4,0.0,5.305155426071906e-09
longformer,100,10,2,16,0,3,2,5,0.0,5.305155426071906e-09
longformer,100,10,2,16,0,3,2,6,0.0,5.305155426071906e-09
longformer,100,10,2,16,0,3,2,7,0.0,5.305155426071906e-09
longformer,100,10,2,16,0,3,2,8,0.0,5.305155426071906e-09
longformer,100,10,2,16,0,3,2,9,0.0,5.305155426071906e-09
longformer,100,10,2,16,0,3,2,10,0.0,5.305155426071906e-09
longformer,100,10,2,16,0,3,2,11,0.0,5.305155426071906e-09
longformer,100,10,2,17,1,3,3,0,0.0,7.073539975976928e-09
longformer,100,10,2,17,1,3,3,1,0.0,7.073539975976928e-09
longformer,100,10,2,17,1,3,3,2,0.0,7.073539975976928e-09
longformer,100,10,2,17,1,3,3,3,0.0,7.073539975976928e-09
longformer,100,10,2,17,1,3,3,4,0.0,7.073539975976928e-09
longformer,100,10,2,17,1,3,3,5,0.0,7.073539975976928e-09
longformer,100,10,2,17,1,3,3,6,0.0,7.073539975976928e-09
longformer,100,10,2,17,1,3,3,7,0.0,7.073539975976928e-09
longformer,100,10,2,17,1,3,3,8,0.0,7.073539975976928e-09
longformer,100,10,2,17,1,3,3,9,0.0,7.073539975976928e-09
longformer,100,10,2,17,1,3,3,10,0.0,7.073539975976928e-09
longformer,100,10,2,17,1,3,3,11,0.0,7.073539975976928e-09
longformer,100,10,2,18,1,1,1,0,0.0,7.073539975976928e-09
longformer,100,10,2,18,1,1,1,1,0.0,7.073539975976928e-09
longformer,100,10,2,18,1,1,1,2,0.0,7.073539975976928e-09
longformer,100,10,2,18,1,1,1,3,0.0,7.073539975976928e-09
longformer,100,10,2,18,1,1,1,4,0.0,7.073539975976928e-09
longformer,100,10,2,18,1,1,1,5,0.0,7.073539975976928e-09
longformer,100,10,2,18,1,1,1,6,0.0,7.073539975976928e-09
longformer,100,10,2,18,1,1,1,7,0.0,7.073539975976928e-09
longformer,100,10,2,18,1,1,1,8,0.0,7.073539975976928e-09
longformer,100,10,2,18,1,1,1,9,0.0,7.073539975976928e-09
longformer,100,10,2,18,1,1,1,10,0.0,7.073539975976928e-09
longformer,100,10,2,18,1,1,1,11,0.0,7.073539975976928e-09
longformer,100,10,2,19,0,1,3,0,0.0,7.874839447197246e-09
longformer,100,10,2,19,0,1,3,1,0.0,7.874839447197246e-09
longformer,100,10,2,19,0,1,3,2,0.0,7.874839447197246e-09
longformer,100,10,2,19,0,1,3,3,0.0,7.874839447197246e-09
longformer,100,10,2,19,0,1,3,4,0.0,7.874839447197246e-09
longformer,100,10,2,19,0,1,3,5,0.0,7.874839447197246e-09
longformer,100,10,2,19,0,1,3,6,0.0,7.874839447197246e-09
longformer,100,10,2,19,0,1,3,7,0.0,7.874839447197246e-09
longformer,100,10,2,19,0,1,3,8,0.0,7.874839447197246e-09
longformer,100,10,2,19,0,1,3,9,0.0,7.874839447197246e-09
longformer,100,10,2,19,0,1,3,10,0.0,7.874839447197246e-09
longformer,100,10,2,19,0,1,3,11,0.0,7.874839447197246e-09
longformer,100,10,2,20,0,2,1,0,0.0,7.902470677834117e-09
longformer,100,10,2,20,0,2,1,1,0.0,7.902470677834117e-09
longformer,100,10,2,20,0,2,1,2,0.0,7.902470677834117e-09
longformer,100,10,2,20,0,2,1,3,0.0,7.902470677834117e-09
longformer,100,10,2,20,0,2,1,4,0.0,7.902470677834117e-09
longformer,100,10,2,20,0,2,1,5,0.0,7.902470677834117e-09
longformer,100,10,2,20,0,2,1,6,0.0,7.902470677834117e-09
longformer,100,10,2,20,0,2,1,7,0.0,7.902470677834117e-09
longformer,100,10,2,20,0,2,1,8,0.0,7.902470677834117e-09
longformer,100,10,2,20,0,2,1,9,0.0,7.902470677834117e-09
longformer,100,10,2,20,0,2,1,10,0.0,7.902470677834117e-09
longformer,100,10,2,20,0,2,1,11,0.0,7.902470677834117e-09
longformer,100,10,2,21,1,3,3,0,0.0,7.488005770994732e-09
longformer,100,10,2,21,1,3,3,1,0.0,7.488005770994732e-09
longformer,100,10,2,21,1,3,3,2,0.0,7.488005770994732e-09
longformer,100,10,2,21,1,3,3,3,0.0,7.488005770994732e-09
longformer,100,10,2,21,1,3,3,4,0.0,7.488005770994732e-09
longformer,100,10,2,21,1,3,3,5,0.0,7.488005770994732e-09
longformer,100,10,2,21,1,3,3,6,0.0,7.488005770994732e-09
longformer,100,10,2,21,1,3,3,7,0.0,7.488005770994732e-09
longformer,100,10,2,21,1,3,3,8,0.0,7.488005770994732e-09
longformer,100,10,2,21,1,3,3,9,0.0,7.488005770994732e-09
longformer,100,10,2,21,1,3,3,10,0.0,7.488005770994732e-09
longformer,100,10,2,21,1,3,3,11,0.0,7.488005770994732e-09
longformer,100,10,2,22,1,2,2,0,0.0,7.819576985923504e-09
longformer,100,10,2,22,1,2,2,1,0.0,7.819576985923504e-09
longformer,100,10,2,22,1,2,2,2,0.0,7.819576985923504e-09
longformer,100,10,2,22,1,2,2,3,0.0,7.819576985923504e-09
longformer,100,10,2,22,1,2,2,4,0.0,7.819576985923504e-09
longformer,100,10,2,22,1,2,2,5,0.0,7.819576985923504e-09
longformer,100,10,2,22,1,2,2,6,0.0,7.819576985923504e-09
longformer,100,10,2,22,1,2,2,7,0.0,7.819576985923504e-09
longformer,100,10,2,22,1,2,2,8,0.0,7.819576985923504e-09
longformer,100,10,2,22,1,2,2,9,0.0,7.819576985923504e-09
longformer,100,10,2,22,1,2,2,10,0.0,7.819576985923504e-09
longformer,100,10,2,22,1,2,2,11,0.0,7.819576985923504e-09
longformer,100,10,2,23,0,1,2,0,0.0,5.5814655119945655e-09
longformer,100,10,2,23,0,1,2,1,0.0,5.5814655119945655e-09
longformer,100,10,2,23,0,1,2,2,0.0,5.5814655119945655e-09
longformer,100,10,2,23,0,1,2,3,0.0,5.5814655119945655e-09
longformer,100,10,2,23,0,1,2,4,0.0,5.5814655119945655e-09
longformer,100,10,2,23,0,1,2,5,0.0,5.5814655119945655e-09
longformer,100,10,2,23,0,1,2,6,0.0,5.5814655119945655e-09
longformer,100,10,2,23,0,1,2,7,0.0,5.5814655119945655e-09
longformer,100,10,2,23,0,1,2,8,0.0,5.5814655119945655e-09
longformer,100,10,2,23,0,1,2,9,0.0,5.5814655119945655e-09
longformer,100,10,2,23,0,1,2,10,0.0,5.5814655119945655e-09
longformer,100,10,2,23,0,1,2,11,0.0,5.5814655119945655e-09
longformer,100,10,2,24,0,2,0,0,0.0,6.963015941607864e-09
longformer,100,10,2,24,0,2,0,1,0.0,6.963015941607864e-09
longformer,100,10,2,24,0,2,0,2,0.0,6.963015941607864e-09
longformer,100,10,2,24,0,2,0,3,0.0,6.963015941607864e-09
longformer,100,10,2,24,0,2,0,4,0.0,6.963015941607864e-09
longformer,100,10,2,24,0,2,0,5,0.0,6.963015941607864e-09
longformer,100,10,2,24,0,2,0,6,0.0,6.963015941607864e-09
longformer,100,10,2,24,0,2,0,7,0.0,6.963015941607864e-09
longformer,100,10,2,24,0,2,0,8,0.0,6.963015941607864e-09
longformer,100,10,2,24,0,2,0,9,0.0,6.963015941607864e-09
longformer,100,10,2,24,0,2,0,10,0.0,6.963015941607864e-09
longformer,100,10,2,24,0,2,0,11,0.0,6.963015941607864e-09
longformer,100,10,2,25,0,1,0,0,0.0,6.797229445965058e-09
longformer,100,10,2,25,0,1,0,1,0.0,6.797229445965058e-09
longformer,100,10,2,25,0,1,0,2,0.0,6.797229445965058e-09
longformer,100,10,2,25,0,1,0,3,0.0,6.797229445965058e-09
longformer,100,10,2,25,0,1,0,4,0.0,6.797229445965058e-09
longformer,100,10,2,25,0,1,0,5,0.0,6.797229445965058e-09
longformer,100,10,2,25,0,1,0,6,0.0,6.797229445965058e-09
longformer,100,10,2,25,0,1,0,7,0.0,6.797229445965058e-09
longformer,100,10,2,25,0,1,0,8,0.0,6.797229445965058e-09
longformer,100,10,2,25,0,1,0,9,0.0,6.797229445965058e-09
longformer,100,10,2,25,0,1,0,10,0.0,6.797229445965058e-09
longformer,100,10,2,25,0,1,0,11,0.0,6.797229445965058e-09
longformer,100,10,2,26,0,0,2,0,0.0,7.239325583441314e-09
longformer,100,10,2,26,0,0,2,1,0.0,7.239325583441314e-09
longformer,100,10,2,26,0,0,2,2,0.0,7.239325583441314e-09
longformer,100,10,2,26,0,0,2,3,0.0,7.239325583441314e-09
longformer,100,10,2,26,0,0,2,4,0.0,7.239325583441314e-09
longformer,100,10,2,26,0,0,2,5,0.0,7.239325583441314e-09
longformer,100,10,2,26,0,0,2,6,0.0,7.239325583441314e-09
longformer,100,10,2,26,0,0,2,7,0.0,7.239325583441314e-09
longformer,100,10,2,26,0,0,2,8,0.0,7.239325583441314e-09
longformer,100,10,2,26,0,0,2,9,0.0,7.239325583441314e-09
longformer,100,10,2,26,0,0,2,10,0.0,7.239325583441314e-09
longformer,100,10,2,26,0,0,2,11,0.0,7.239325583441314e-09
longformer,100,10,2,27,1,0,0,0,0.0,7.40511207908412e-09
longformer,100,10,2,27,1,0,0,1,0.0,7.40511207908412e-09
longformer,100,10,2,27,1,0,0,2,0.0,7.40511207908412e-09
longformer,100,10,2,27,1,0,0,3,0.0,7.40511207908412e-09
longformer,100,10,2,27,1,0,0,4,0.0,7.40511207908412e-09
longformer,100,10,2,27,1,0,0,5,0.0,7.40511207908412e-09
longformer,100,10,2,27,1,0,0,6,0.0,7.40511207908412e-09
longformer,100,10,2,27,1,0,0,7,0.0,7.40511207908412e-09
longformer,100,10,2,27,1,0,0,8,0.0,7.40511207908412e-09
longformer,100,10,2,27,1,0,0,9,0.0,7.40511207908412e-09
longformer,100,10,2,27,1,0,0,10,0.0,7.40511207908412e-09
longformer,100,10,2,27,1,0,0,11,0.0,7.40511207908412e-09
longformer,100,10,2,28,1,1,1,0,0.0,7.377480848447249e-09
longformer,100,10,2,28,1,1,1,1,0.0,7.377480848447249e-09
longformer,100,10,2,28,1,1,1,2,0.0,7.377480848447249e-09
longformer,100,10,2,28,1,1,1,3,0.0,7.377480848447249e-09
longformer,100,10,2,28,1,1,1,4,0.0,7.377480848447249e-09
longformer,100,10,2,28,1,1,1,5,0.0,7.377480848447249e-09
longformer,100,10,2,28,1,1,1,6,0.0,7.377480848447249e-09
longformer,100,10,2,28,1,1,1,7,0.0,7.377480848447249e-09
longformer,100,10,2,28,1,1,1,8,0.0,7.377480848447249e-09
longformer,100,10,2,28,1,1,1,9,0.0,7.377480848447249e-09
longformer,100,10,2,28,1,1,1,10,0.0,7.377480848447249e-09
longformer,100,10,2,28,1,1,1,11,0.0,7.377480848447249e-09
longformer,100,10,2,29,1,2,2,0,0.0,7.239325583441314e-09
longformer,100,10,2,29,1,2,2,1,0.0,7.239325583441314e-09
longformer,100,10,2,29,1,2,2,2,0.0,7.239325583441314e-09
longformer,100,10,2,29,1,2,2,3,0.0,7.239325583441314e-09
longformer,100,10,2,29,1,2,2,4,0.0,7.239325583441314e-09
longformer,100,10,2,29,1,2,2,5,0.0,7.239325583441314e-09
longformer,100,10,2,29,1,2,2,6,0.0,7.239325583441314e-09
longformer,100,10,2,29,1,2,2,7,0.0,7.239325583441314e-09
longformer,100,10,2,29,1,2,2,8,0.0,7.239325583441314e-09
longformer,100,10,2,29,1,2,2,9,0.0,7.239325583441314e-09
longformer,100,10,2,29,1,2,2,10,0.0,7.239325583441314e-09
longformer,100,10,2,29,1,2,2,11,0.0,7.239325583441314e-09
longformer,100,10,2,30,1,2,2,0,0.0,7.791946643465053e-09
longformer,100,10,2,30,1,2,2,1,0.0,7.791946643465053e-09
longformer,100,10,2,30,1,2,2,2,0.0,7.791946643465053e-09
longformer,100,10,2,30,1,2,2,3,0.0,7.791946643465053e-09
longformer,100,10,2,30,1,2,2,4,0.0,7.791946643465053e-09
longformer,100,10,2,30,1,2,2,5,0.0,7.791946643465053e-09
longformer,100,10,2,30,1,2,2,6,0.0,7.791946643465053e-09
longformer,100,10,2,30,1,2,2,7,0.0,7.791946643465053e-09
longformer,100,10,2,30,1,2,2,8,0.0,7.791946643465053e-09
longformer,100,10,2,30,1,2,2,9,0.0,7.791946643465053e-09
longformer,100,10,2,30,1,2,2,10,0.0,7.791946643465053e-09
longformer,100,10,2,30,1,2,2,11,0.0,7.791946643465053e-09
longformer,100,10,2,31,0,2,3,0,0.0,7.266956814078185e-09
longformer,100,10,2,31,0,2,3,1,0.0,7.266956814078185e-09
longformer,100,10,2,31,0,2,3,2,0.0,7.266956814078185e-09
longformer,100,10,2,31,0,2,3,3,0.0,7.266956814078185e-09
longformer,100,10,2,31,0,2,3,4,0.0,7.266956814078185e-09
longformer,100,10,2,31,0,2,3,5,0.0,7.266956814078185e-09
longformer,100,10,2,31,0,2,3,6,0.0,7.266956814078185e-09
longformer,100,10,2,31,0,2,3,7,0.0,7.266956814078185e-09
longformer,100,10,2,31,0,2,3,8,0.0,7.266956814078185e-09
longformer,100,10,2,31,0,2,3,9,0.0,7.266956814078185e-09
longformer,100,10,2,31,0,2,3,10,0.0,7.266956814078185e-09
longformer,100,10,2,31,0,2,3,11,0.0,7.266956814078185e-09
longformer,100,10,2,32,1,0,0,0,0.0,7.598528917185376e-09
longformer,100,10,2,32,1,0,0,1,0.0,7.598528917185376e-09
longformer,100,10,2,32,1,0,0,2,0.0,7.598528917185376e-09
longformer,100,10,2,32,1,0,0,3,0.0,7.598528917185376e-09
longformer,100,10,2,32,1,0,0,4,0.0,7.598528917185376e-09
longformer,100,10,2,32,1,0,0,5,0.0,7.598528917185376e-09
longformer,100,10,2,32,1,0,0,6,0.0,7.598528917185376e-09
longformer,100,10,2,32,1,0,0,7,0.0,7.598528917185376e-09
longformer,100,10,2,32,1,0,0,8,0.0,7.598528917185376e-09
longformer,100,10,2,32,1,0,0,9,0.0,7.598528917185376e-09
longformer,100,10,2,32,1,0,0,10,0.0,7.598528917185376e-09
longformer,100,10,2,32,1,0,0,11,0.0,7.598528917185376e-09
longformer,100,10,2,33,1,2,2,0,0.0,7.515636113453183e-09
longformer,100,10,2,33,1,2,2,1,0.0,7.515636113453183e-09
longformer,100,10,2,33,1,2,2,2,0.0,7.515636113453183e-09
longformer,100,10,2,33,1,2,2,3,0.0,7.515636113453183e-09
longformer,100,10,2,33,1,2,2,4,0.0,7.515636113453183e-09
longformer,100,10,2,33,1,2,2,5,0.0,7.515636113453183e-09
longformer,100,10,2,33,1,2,2,6,0.0,7.515636113453183e-09
longformer,100,10,2,33,1,2,2,7,0.0,7.515636113453183e-09
longformer,100,10,2,33,1,2,2,8,0.0,7.515636113453183e-09
longformer,100,10,2,33,1,2,2,9,0.0,7.515636113453183e-09
longformer,100,10,2,33,1,2,2,10,0.0,7.515636113453183e-09
longformer,100,10,2,33,1,2,2,11,0.0,7.515636113453183e-09
longformer,100,10,2,34,0,3,1,0,0.0,6.963015941607864e-09
longformer,100,10,2,34,0,3,1,1,0.0,6.963015941607864e-09
longformer,100,10,2,34,0,3,1,2,0.0,6.963015941607864e-09
longformer,100,10,2,34,0,3,1,3,0.0,6.963015941607864e-09
longformer,100,10,2,34,0,3,1,4,0.0,6.963015941607864e-09
longformer,100,10,2,34,0,3,1,5,0.0,6.963015941607864e-09
longformer,100,10,2,34,0,3,1,6,0.0,6.963015941607864e-09
longformer,100,10,2,34,0,3,1,7,0.0,6.963015941607864e-09
longformer,100,10,2,34,0,3,1,8,0.0,6.963015941607864e-09
longformer,100,10,2,34,0,3,1,9,0.0,6.963015941607864e-09
longformer,100,10,2,34,0,3,1,10,0.0,6.963015941607864e-09
longformer,100,10,2,34,0,3,1,11,0.0,6.963015941607864e-09
longformer,100,10,2,35,0,3,2,0,0.0,7.488005770994732e-09
longformer,100,10,2,35,0,3,2,1,0.0,7.488005770994732e-09
longformer,100,10,2,35,0,3,2,2,0.0,7.488005770994732e-09
longformer,100,10,2,35,0,3,2,3,0.0,7.488005770994732e-09
longformer,100,10,2,35,0,3,2,4,0.0,7.488005770994732e-09
longformer,100,10,2,35,0,3,2,5,0.0,7.488005770994732e-09
longformer,100,10,2,35,0,3,2,6,0.0,7.488005770994732e-09
longformer,100,10,2,35,0,3,2,7,0.0,7.488005770994732e-09
longformer,100,10,2,35,0,3,2,8,0.0,7.488005770994732e-09
longformer,100,10,2,35,0,3,2,9,0.0,7.488005770994732e-09
longformer,100,10,2,35,0,3,2,10,0.0,7.488005770994732e-09
longformer,100,10,2,35,0,3,2,11,0.0,7.488005770994732e-09
longformer,100,10,2,36,0,2,0,0,0.0,7.239325583441314e-09
longformer,100,10,2,36,0,2,0,1,0.0,7.239325583441314e-09
longformer,100,10,2,36,0,2,0,2,0.0,7.239325583441314e-09
longformer,100,10,2,36,0,2,0,3,0.0,7.239325583441314e-09
longformer,100,10,2,36,0,2,0,4,0.0,7.239325583441314e-09
longformer,100,10,2,36,0,2,0,5,0.0,7.239325583441314e-09
longformer,100,10,2,36,0,2,0,6,0.0,7.239325583441314e-09
longformer,100,10,2,36,0,2,0,7,0.0,7.239325583441314e-09
longformer,100,10,2,36,0,2,0,8,0.0,7.239325583441314e-09
longformer,100,10,2,36,0,2,0,9,0.0,7.239325583441314e-09
longformer,100,10,2,36,0,2,0,10,0.0,7.239325583441314e-09
longformer,100,10,2,36,0,2,0,11,0.0,7.239325583441314e-09
longformer,100,10,2,37,1,0,0,0,0.0,7.930101908470988e-09
longformer,100,10,2,37,1,0,0,1,0.0,7.930101908470988e-09
longformer,100,10,2,37,1,0,0,2,0.0,7.930101908470988e-09
longformer,100,10,2,37,1,0,0,3,0.0,7.930101908470988e-09
longformer,100,10,2,37,1,0,0,4,0.0,7.930101908470988e-09
longformer,100,10,2,37,1,0,0,5,0.0,7.930101908470988e-09
longformer,100,10,2,37,1,0,0,6,0.0,7.930101908470988e-09
longformer,100,10,2,37,1,0,0,7,0.0,7.930101908470988e-09
longformer,100,10,2,37,1,0,0,8,0.0,7.930101908470988e-09
longformer,100,10,2,37,1,0,0,9,0.0,7.930101908470988e-09
longformer,100,10,2,37,1,0,0,10,0.0,7.930101908470988e-09
longformer,100,10,2,37,1,0,0,11,0.0,7.930101908470988e-09
longformer,100,10,2,38,1,1,1,0,0.0,6.741967872869736e-09
