model,distance,density,seed,sample_id,correct,pred,label,layer,signal_attention_mass,attention_entropy
bert,100,10,1,359,0,3,0,9,0.006287842523306608,3.5655393600463867
bert,100,10,1,359,0,3,0,10,0.022322988137602806,4.238185882568359
bert,100,10,1,359,0,3,0,11,0.057862937450408936,3.6173651218414307
bert,100,10,1,360,0,2,0,0,0.11238828301429749,5.034695625305176
bert,100,10,1,360,0,2,0,1,0.0964059978723526,4.61558198928833
bert,100,10,1,360,0,2,0,2,0.06955821067094803,3.124696731567383
bert,100,10,1,360,0,2,0,3,0.06896107643842697,3.8918569087982178
bert,100,10,1,360,0,2,0,4,0.039017871022224426,3.088796377182007
bert,100,10,1,360,0,2,0,5,0.033176571130752563,2.4498860836029053
bert,100,10,1,360,0,2,0,6,0.0022140443325042725,2.7083163261413574
bert,100,10,1,360,0,2,0,7,0.00020434852922335267,1.8995814323425293
bert,100,10,1,360,0,2,0,8,0.008739512413740158,2.0029783248901367
bert,100,10,1,360,0,2,0,9,0.010150966234505177,3.6140198707580566
bert,100,10,1,360,0,2,0,10,0.03157871589064598,4.209890365600586
bert,100,10,1,360,0,2,0,11,0.02036752924323082,3.4630019664764404
bert,100,10,1,361,1,3,3,0,0.12562938034534454,4.924609184265137
bert,100,10,1,361,1,3,3,1,0.12163997441530228,4.628664493560791
bert,100,10,1,361,1,3,3,2,0.0674009621143341,3.221827507019043
bert,100,10,1,361,1,3,3,3,0.0716615617275238,3.8820900917053223
bert,100,10,1,361,1,3,3,4,0.033051926642656326,3.0914034843444824
bert,100,10,1,361,1,3,3,5,0.009340830147266388,2.5101943016052246
bert,100,10,1,361,1,3,3,6,0.009700875729322433,2.662933588027954
bert,100,10,1,361,1,3,3,7,0.0014438880607485771,1.576479196548462
bert,100,10,1,361,1,3,3,8,0.011733144521713257,2.3676974773406982
bert,100,10,1,361,1,3,3,9,0.02466607466340065,3.765998125076294
bert,100,10,1,361,1,3,3,10,0.06482650339603424,4.392576694488525
bert,100,10,1,361,1,3,3,11,0.07830781489610672,3.830656051635742
bert,100,10,1,362,0,2,0,0,0.08539512753486633,4.937906265258789
bert,100,10,1,362,0,2,0,1,0.07461786270141602,4.619530200958252
bert,100,10,1,362,0,2,0,2,0.04884112626314163,3.2484018802642822
bert,100,10,1,362,0,2,0,3,0.05584064498543739,3.9055280685424805
bert,100,10,1,362,0,2,0,4,0.025905199348926544,3.154618978500366
bert,100,10,1,362,0,2,0,5,0.007959714159369469,2.3535397052764893
bert,100,10,1,362,0,2,0,6,0.002222371054813266,2.591869354248047
bert,100,10,1,362,0,2,0,7,0.00011428595462348312,1.6952509880065918
bert,100,10,1,362,0,2,0,8,0.0024028962943702936,1.8044711351394653
bert,100,10,1,362,0,2,0,9,0.0064048971980810165,3.6110429763793945
bert,100,10,1,362,0,2,0,10,0.01556689478456974,4.164845943450928
bert,100,10,1,362,0,2,0,11,0.00854106992483139,3.6235976219177246
bert,100,10,1,363,0,3,0,0,0.0927487462759018,4.858794212341309
bert,100,10,1,363,0,3,0,1,0.07940401136875153,4.456043720245361
bert,100,10,1,363,0,3,0,2,0.046369101852178574,2.8098948001861572
bert,100,10,1,363,0,3,0,3,0.05766097456216812,3.7387266159057617
bert,100,10,1,363,0,3,0,4,0.03404262289404869,2.8443799018859863
bert,100,10,1,363,0,3,0,5,0.020491866394877434,2.410066604614258
bert,100,10,1,363,0,3,0,6,0.0032735182903707027,2.6586859226226807
bert,100,10,1,363,0,3,0,7,0.00033675559097900987,1.7092597484588623
bert,100,10,1,363,0,3,0,8,0.0037938596215099096,1.8670005798339844
bert,100,10,1,363,0,3,0,9,0.007252193987369537,3.6214354038238525
bert,100,10,1,363,0,3,0,10,0.029394127428531647,4.342982292175293
bert,100,10,1,363,0,3,0,11,0.06008448824286461,3.4991517066955566
bert,100,10,1,364,1,3,3,0,0.11139602959156036,4.9648261070251465
bert,100,10,1,364,1,3,3,1,0.1066349670290947,4.641963481903076
bert,100,10,1,364,1,3,3,2,0.05752012878656387,3.236717939376831
bert,100,10,1,364,1,3,3,3,0.0640392079949379,3.8807778358459473
bert,100,10,1,364,1,3,3,4,0.059213437139987946,3.206022024154663
bert,100,10,1,364,1,3,3,5,0.012944894842803478,2.5201690196990967
bert,100,10,1,364,1,3,3,6,0.011944036930799484,2.7241454124450684
bert,100,10,1,364,1,3,3,7,0.0026294465642422438,1.6115658283233643
bert,100,10,1,364,1,3,3,8,0.010017321445047855,2.0676698684692383
bert,100,10,1,364,1,3,3,9,0.023977156728506088,3.6779630184173584
bert,100,10,1,364,1,3,3,10,0.05864674597978592,4.348522186279297
bert,100,10,1,364,1,3,3,11,0.12432697415351868,3.847161293029785
bert,100,10,1,365,0,3,1,0,0.09371591359376907,5.0380635261535645
bert,100,10,1,365,0,3,1,1,0.08629624545574188,4.672260761260986
bert,100,10,1,365,0,3,1,2,0.049007270485162735,3.1441001892089844
bert,100,10,1,365,0,3,1,3,0.05657927691936493,3.9703893661499023
bert,100,10,1,365,0,3,1,4,0.03969721123576164,3.1361491680145264
bert,100,10,1,365,0,3,1,5,0.014806742779910564,2.4850711822509766
bert,100,10,1,365,0,3,1,6,0.001361447968520224,2.6267731189727783
bert,100,10,1,365,0,3,1,7,0.00017581722931936383,1.7765552997589111
bert,100,10,1,365,0,3,1,8,0.004220479633659124,2.1644816398620605
bert,100,10,1,365,0,3,1,9,0.007896955125033855,3.740671157836914
bert,100,10,1,365,0,3,1,10,0.02391286939382553,4.3914947509765625
bert,100,10,1,365,0,3,1,11,0.030979130417108536,3.811878204345703
bert,100,10,1,366,1,1,1,0,0.10927976667881012,4.927090167999268
bert,100,10,1,366,1,1,1,1,0.11668924242258072,4.619363784790039
bert,100,10,1,366,1,1,1,2,0.06446229666471481,3.129420518875122
bert,100,10,1,366,1,1,1,3,0.061472564935684204,3.8452227115631104
bert,100,10,1,366,1,1,1,4,0.04613882303237915,3.0955443382263184
bert,100,10,1,366,1,1,1,5,0.00858151726424694,2.5342421531677246
bert,100,10,1,366,1,1,1,6,0.004330263007432222,2.5873703956604004
bert,100,10,1,366,1,1,1,7,0.0006107831140980124,1.6073075532913208
bert,100,10,1,366,1,1,1,8,0.006030119024217129,2.1583380699157715
bert,100,10,1,366,1,1,1,9,0.013339078053832054,3.640942096710205
bert,100,10,1,366,1,1,1,10,0.037298522889614105,4.436453342437744
bert,100,10,1,366,1,1,1,11,0.0636233314871788,3.7005388736724854
bert,100,10,1,367,1,0,0,0,0.09823606163263321,4.8528947830200195
bert,100,10,1,367,1,0,0,1,0.09119398891925812,4.531970500946045
bert,100,10,1,367,1,0,0,2,0.04914969950914383,3.0841779708862305
bert,100,10,1,367,1,0,0,3,0.04997716099023819,3.848539352416992
bert,100,10,1,367,1,0,0,4,0.05286547914147377,3.015155792236328
bert,100,10,1,367,1,0,0,5,0.018748534843325615,2.4041829109191895
bert,100,10,1,367,1,0,0,6,0.012989694252610207,2.650508165359497
bert,100,10,1,367,1,0,0,7,0.002534979721531272,1.6443052291870117
bert,100,10,1,367,1,0,0,8,0.012305723503232002,2.051018238067627
bert,100,10,1,367,1,0,0,9,0.0271623395383358,3.6873252391815186
bert,100,10,1,367,1,0,0,10,0.0344776026904583,4.265607833862305
bert,100,10,1,367,1,0,0,11,0.05095592141151428,3.771843671798706
bert,100,10,1,368,0,0,3,0,0.10642300546169281,4.900128364562988
bert,100,10,1,368,0,0,3,1,0.10648313164710999,4.586181163787842
bert,100,10,1,368,0,0,3,2,0.06550931930541992,3.177821397781372
bert,100,10,1,368,0,0,3,3,0.07325974851846695,3.870462417602539
bert,100,10,1,368,0,0,3,4,0.04017486423254013,3.060298442840576
bert,100,10,1,368,0,0,3,5,0.03150547668337822,2.479776382446289
bert,100,10,1,368,0,0,3,6,0.003409380093216896,2.713524341583252
bert,100,10,1,368,0,0,3,7,0.0004092653398402035,1.7204397916793823
bert,100,10,1,368,0,0,3,8,0.006074961740523577,1.9870117902755737
bert,100,10,1,368,0,0,3,9,0.009824583306908607,3.704832077026367
bert,100,10,1,368,0,0,3,10,0.03147977218031883,4.316140174865723
bert,100,10,1,368,0,0,3,11,0.03853151202201843,3.3646202087402344
bert,100,10,1,369,1,0,0,0,0.12005781382322311,4.9673261642456055
bert,100,10,1,369,1,0,0,1,0.10579793155193329,4.626124382019043
bert,100,10,1,369,1,0,0,2,0.06441309303045273,3.1392719745635986
bert,100,10,1,369,1,0,0,3,0.0721832811832428,3.9344143867492676
bert,100,10,1,369,1,0,0,4,0.03268855810165405,3.203878402709961
bert,100,10,1,369,1,0,0,5,0.03292056918144226,2.4612090587615967
bert,100,10,1,369,1,0,0,6,0.00365427415817976,2.650865077972412
bert,100,10,1,369,1,0,0,7,0.0001949853904079646,1.6792632341384888
bert,100,10,1,369,1,0,0,8,0.00685854721814394,2.1467995643615723
bert,100,10,1,369,1,0,0,9,0.011377500370144844,3.747274398803711
bert,100,10,1,369,1,0,0,10,0.024976104497909546,4.364954948425293
bert,100,10,1,369,1,0,0,11,0.019083494320511818,3.736306667327881
bert,100,10,1,370,0,3,2,0,0.033317919820547104,4.914920806884766
bert,100,10,1,370,0,3,2,1,0.04157690331339836,4.592686176300049
bert,100,10,1,370,0,3,2,2,0.030183089897036552,3.183324098587036
bert,100,10,1,370,0,3,2,3,0.031666144728660583,3.903507947921753
bert,100,10,1,370,0,3,2,4,0.01027696393430233,3.052155017852783
bert,100,10,1,370,0,3,2,5,0.003243817249312997,2.413350820541382
bert,100,10,1,370,0,3,2,6,0.0011355397291481495,2.70913028717041
bert,100,10,1,370,0,3,2,7,2.93800221697893e-05,1.6767024993896484
bert,100,10,1,370,0,3,2,8,0.0008128200424835086,1.9397801160812378
bert,100,10,1,370,0,3,2,9,0.002698224037885666,3.60009765625
bert,100,10,1,370,0,3,2,10,0.009220155887305737,4.087553024291992
bert,100,10,1,370,0,3,2,11,0.03712579235434532,3.31884765625
bert,100,10,1,371,0,3,1,0,0.11170739680528641,4.988300323486328
bert,100,10,1,371,0,3,1,1,0.10856247693300247,4.666605472564697
bert,100,10,1,371,0,3,1,2,0.05674571916460991,3.2365434169769287
bert,100,10,1,371,0,3,1,3,0.07198499888181686,3.916304111480713
bert,100,10,1,371,0,3,1,4,0.03197572007775307,3.19807767868042
bert,100,10,1,371,0,3,1,5,0.013748896308243275,2.478703498840332
bert,100,10,1,371,0,3,1,6,0.0025625419802963734,2.741074323654175
bert,100,10,1,371,0,3,1,7,0.0003095468273386359,1.810052752494812
bert,100,10,1,371,0,3,1,8,0.0036358486395329237,2.1308043003082275
bert,100,10,1,371,0,3,1,9,0.006936395075172186,3.7766165733337402
bert,100,10,1,371,0,3,1,10,0.01997259072959423,4.129664421081543
bert,100,10,1,371,0,3,1,11,0.02707013115286827,3.3213441371917725
bert,100,10,1,372,1,0,0,0,0.10453033447265625,4.814431667327881
bert,100,10,1,372,1,0,0,1,0.08856133371591568,4.4725189208984375
bert,100,10,1,372,1,0,0,2,0.046743232756853104,2.927393674850464
bert,100,10,1,372,1,0,0,3,0.054323483258485794,3.8145618438720703
bert,100,10,1,372,1,0,0,4,0.022051416337490082,2.876047134399414
bert,100,10,1,372,1,0,0,5,0.007990799844264984,2.4067416191101074
bert,100,10,1,372,1,0,0,6,0.007847169414162636,2.6942436695098877
bert,100,10,1,372,1,0,0,7,0.0016170847229659557,1.6776964664459229
bert,100,10,1,372,1,0,0,8,0.004389193374663591,1.8693394660949707
bert,100,10,1,372,1,0,0,9,0.01662343554198742,3.6185171604156494
bert,100,10,1,372,1,0,0,10,0.04008004814386368,4.230713844299316
bert,100,10,1,372,1,0,0,11,0.09382513165473938,3.706212043762207
bert,100,10,1,373,0,2,1,0,0.08566588908433914,4.937619209289551
bert,100,10,1,373,0,2,1,1,0.07062783092260361,4.575312614440918
bert,100,10,1,373,0,2,1,2,0.04302544519305229,3.0717098712921143
bert,100,10,1,373,0,2,1,3,0.04369054734706879,3.830185890197754
bert,100,10,1,373,0,2,1,4,0.019337385892868042,2.975215435028076
bert,100,10,1,373,0,2,1,5,0.00785491056740284,2.4698996543884277
bert,100,10,1,373,0,2,1,6,0.004553594160825014,2.785766839981079
bert,100,10,1,373,0,2,1,7,0.0005876159993931651,1.7287884950637817
bert,100,10,1,373,0,2,1,8,0.0021877833642065525,1.7779302597045898
bert,100,10,1,373,0,2,1,9,0.006984260864555836,3.614917278289795
bert,100,10,1,373,0,2,1,10,0.023039409890770912,4.3412322998046875
bert,100,10,1,373,0,2,1,11,0.038480788469314575,3.7107012271881104
bert,100,10,1,374,1,2,2,0,0.08775614202022552,4.896631717681885
bert,100,10,1,374,1,2,2,1,0.07817250490188599,4.575881004333496
bert,100,10,1,374,1,2,2,2,0.04782072454690933,3.020857810974121
bert,100,10,1,374,1,2,2,3,0.04773159697651863,3.9011549949645996
bert,100,10,1,374,1,2,2,4,0.020486965775489807,3.0115671157836914
bert,100,10,1,374,1,2,2,5,0.006612127646803856,2.5893588066101074
bert,100,10,1,374,1,2,2,6,0.0017778949113562703,2.682687759399414
bert,100,10,1,374,1,2,2,7,0.0001904996606754139,1.692683219909668
bert,100,10,1,374,1,2,2,8,0.003069309052079916,2.0144777297973633
bert,100,10,1,374,1,2,2,9,0.007448798976838589,3.7901320457458496
bert,100,10,1,374,1,2,2,10,0.02146506868302822,4.4982075691223145
bert,100,10,1,374,1,2,2,11,0.06538162380456924,3.936812400817871
bert,100,10,1,375,1,0,0,0,0.08680063486099243,4.999051094055176
bert,100,10,1,375,1,0,0,1,0.09239048510789871,4.666886329650879
bert,100,10,1,375,1,0,0,2,0.06906193494796753,3.1653056144714355
bert,100,10,1,375,1,0,0,3,0.07729080319404602,3.874964475631714
bert,100,10,1,375,1,0,0,4,0.036309804767370224,3.105090618133545
bert,100,10,1,375,1,0,0,5,0.05372963473200798,2.4629788398742676
bert,100,10,1,375,1,0,0,6,0.0020748169627040625,2.816732406616211
bert,100,10,1,375,1,0,0,7,0.00018885750614572316,1.6795248985290527
bert,100,10,1,375,1,0,0,8,0.007102132309228182,2.2888216972351074
bert,100,10,1,375,1,0,0,9,0.011468573473393917,3.823906898498535
bert,100,10,1,375,1,0,0,10,0.024526827037334442,4.238876819610596
bert,100,10,1,375,1,0,0,11,0.06042063608765602,3.684985876083374
bert,100,10,1,376,1,2,2,0,0.07338300347328186,5.008431434631348
bert,100,10,1,376,1,2,2,1,0.07030835747718811,4.658447265625
bert,100,10,1,376,1,2,2,2,0.04556946083903313,3.115406036376953
bert,100,10,1,376,1,2,2,3,0.04888415336608887,3.9103751182556152
bert,100,10,1,376,1,2,2,4,0.013697700574994087,3.092317819595337
bert,100,10,1,376,1,2,2,5,0.006339749321341515,2.419650077819824
bert,100,10,1,376,1,2,2,6,0.0011932477355003357,2.650592565536499
bert,100,10,1,376,1,2,2,7,7.704185554757714e-05,1.67918062210083
bert,100,10,1,376,1,2,2,8,0.002661003964021802,2.2752034664154053
bert,100,10,1,376,1,2,2,9,0.0052245683036744595,3.8134372234344482
bert,100,10,1,376,1,2,2,10,0.006736632436513901,4.418890953063965
bert,100,10,1,376,1,2,2,11,0.0022165346890687943,3.803938150405884
bert,100,10,1,377,1,3,3,0,0.13696472346782684,4.860072135925293
bert,100,10,1,377,1,3,3,1,0.1270613819360733,4.5059051513671875
bert,100,10,1,377,1,3,3,2,0.06908978521823883,3.129106044769287
bert,100,10,1,377,1,3,3,3,0.08545321226119995,3.843958616256714
bert,100,10,1,377,1,3,3,4,0.05687391012907028,2.939336061477661
bert,100,10,1,377,1,3,3,5,0.019945915788412094,2.6233978271484375
bert,100,10,1,377,1,3,3,6,0.014475250616669655,2.648650646209717
bert,100,10,1,377,1,3,3,7,0.0017071091569960117,1.6405000686645508
bert,100,10,1,377,1,3,3,8,0.01123824529349804,1.9616130590438843
bert,100,10,1,377,1,3,3,9,0.02429353818297386,3.5899741649627686
bert,100,10,1,377,1,3,3,10,0.05441805720329285,4.1761250495910645
bert,100,10,1,377,1,3,3,11,0.06762446463108063,3.7120261192321777
bert,100,10,1,378,1,0,0,0,0.0711495503783226,5.021234035491943
bert,100,10,1,378,1,0,0,1,0.08026205003261566,4.655391216278076
bert,100,10,1,378,1,0,0,2,0.0470951572060585,3.147968053817749
bert,100,10,1,378,1,0,0,3,0.04548688977956772,3.8954734802246094
bert,100,10,1,378,1,0,0,4,0.02273557521402836,3.173166275024414
bert,100,10,1,378,1,0,0,5,0.008670664392411709,2.3433451652526855
bert,100,10,1,378,1,0,0,6,0.008270706050097942,2.7210521697998047
bert,100,10,1,378,1,0,0,7,0.0018073657993227243,1.7373045682907104
bert,100,10,1,378,1,0,0,8,0.007228478789329529,1.898652195930481
bert,100,10,1,378,1,0,0,9,0.012820497155189514,3.445834159851074
bert,100,10,1,378,1,0,0,10,0.031440988183021545,4.305105686187744
bert,100,10,1,378,1,0,0,11,0.06927868723869324,3.9066832065582275
bert,100,10,1,379,0,0,2,0,0.07363399863243103,4.859262943267822
bert,100,10,1,379,0,0,2,1,0.08214899897575378,4.511351108551025
bert,100,10,1,379,0,0,2,2,0.04255107790231705,3.017155170440674
bert,100,10,1,379,0,0,2,3,0.04370347410440445,3.806150197982788
bert,100,10,1,379,0,0,2,4,0.02704867348074913,2.910545825958252
bert,100,10,1,379,0,0,2,5,0.013478487730026245,2.5433731079101562
bert,100,10,1,379,0,0,2,6,0.006048797629773617,2.662463903427124
bert,100,10,1,379,0,0,2,7,0.0011254246346652508,1.685128927230835
bert,100,10,1,379,0,0,2,8,0.007367243990302086,1.8958526849746704
bert,100,10,1,379,0,0,2,9,0.018274687230587006,3.5759239196777344
bert,100,10,1,379,0,0,2,10,0.038663849234580994,4.305339813232422
bert,100,10,1,379,0,0,2,11,0.06540220975875854,3.65244722366333
bert,100,10,1,380,0,2,3,0,0.1078622043132782,4.755775451660156
bert,100,10,1,380,0,2,3,1,0.10512865334749222,4.421849250793457
bert,100,10,1,380,0,2,3,2,0.0594925656914711,2.8238229751586914
bert,100,10,1,380,0,2,3,3,0.08554750680923462,3.7224390506744385
bert,100,10,1,380,0,2,3,4,0.06253834068775177,2.866640567779541
bert,100,10,1,380,0,2,3,5,0.06453289836645126,2.6289594173431396
bert,100,10,1,380,0,2,3,6,0.00753693375736475,2.756542205810547
bert,100,10,1,380,0,2,3,7,0.0006052941316738725,1.5620396137237549
bert,100,10,1,380,0,2,3,8,0.009696297347545624,1.8390600681304932
bert,100,10,1,380,0,2,3,9,0.016011962667107582,3.5756726264953613
bert,100,10,1,380,0,2,3,10,0.04106123000383377,4.236344337463379
bert,100,10,1,380,0,2,3,11,0.1062486469745636,3.56392240524292
bert,100,10,1,381,1,1,1,0,0.10146500915288925,5.023221015930176
bert,100,10,1,381,1,1,1,1,0.11141195893287659,4.627232551574707
bert,100,10,1,381,1,1,1,2,0.06916450709104538,3.1055660247802734
bert,100,10,1,381,1,1,1,3,0.07265574485063553,3.8836288452148438
bert,100,10,1,381,1,1,1,4,0.053414151072502136,3.1885359287261963
bert,100,10,1,381,1,1,1,5,0.03037983551621437,2.488693952560425
bert,100,10,1,381,1,1,1,6,0.006657272577285767,2.9711010456085205
bert,100,10,1,381,1,1,1,7,0.0007151676109060645,1.7130019664764404
bert,100,10,1,381,1,1,1,8,0.010616314597427845,2.1184241771698
bert,100,10,1,381,1,1,1,9,0.015836337581276894,3.651310443878174
bert,100,10,1,381,1,1,1,10,0.040983498096466064,4.279550552368164
bert,100,10,1,381,1,1,1,11,0.018708346411585808,3.403316020965576
bert,100,10,1,382,0,3,2,0,0.13275334239006042,4.9863362312316895
bert,100,10,1,382,0,3,2,1,0.13486133515834808,4.603173732757568
bert,100,10,1,382,0,3,2,2,0.07966989278793335,3.0094313621520996
bert,100,10,1,382,0,3,2,3,0.08357430249452591,3.8468775749206543
bert,100,10,1,382,0,3,2,4,0.036426376551389694,3.038933753967285
bert,100,10,1,382,0,3,2,5,0.020251847803592682,2.358900547027588
bert,100,10,1,382,0,3,2,6,0.012012815102934837,2.7150509357452393
bert,100,10,1,382,0,3,2,7,0.001989122945815325,1.6824188232421875
bert,100,10,1,382,0,3,2,8,0.011424492113292217,1.818777084350586
bert,100,10,1,382,0,3,2,9,0.02130640484392643,3.694375991821289
bert,100,10,1,382,0,3,2,10,0.04005550593137741,4.419538974761963
bert,100,10,1,382,0,3,2,11,0.05191456526517868,3.9291675090789795
bert,100,10,1,383,0,3,0,0,0.09620244055986404,4.943925857543945
bert,100,10,1,383,0,3,0,1,0.09504714608192444,4.576803207397461
bert,100,10,1,383,0,3,0,2,0.05790743976831436,3.1185994148254395
bert,100,10,1,383,0,3,0,3,0.05850312113761902,3.8715310096740723
bert,100,10,1,383,0,3,0,4,0.03409767150878906,3.0782902240753174
bert,100,10,1,383,0,3,0,5,0.005112800747156143,2.3813164234161377
bert,100,10,1,383,0,3,0,6,0.0026127570308744907,2.507931709289551
bert,100,10,1,383,0,3,0,7,0.00031779904384166,1.7200194597244263
bert,100,10,1,383,0,3,0,8,0.0042298962362110615,2.049316883087158
bert,100,10,1,383,0,3,0,9,0.008551886305212975,3.84932279586792
bert,100,10,1,383,0,3,0,10,0.02420378476381302,4.329662799835205
bert,100,10,1,383,0,3,0,11,0.04551301151514053,3.58919358253479
bert,100,10,1,384,1,2,2,0,0.07281836867332458,4.940313339233398
bert,100,10,1,384,1,2,2,1,0.06204158440232277,4.578182697296143
bert,100,10,1,384,1,2,2,2,0.03396451100707054,2.9821205139160156
bert,100,10,1,384,1,2,2,3,0.03463346138596535,3.8050882816314697
bert,100,10,1,384,1,2,2,4,0.02361057512462139,2.914719343185425
bert,100,10,1,384,1,2,2,5,0.004760333336889744,2.4209561347961426
bert,100,10,1,384,1,2,2,6,0.0011599089484661818,2.730038642883301
bert,100,10,1,384,1,2,2,7,6.69311048113741e-05,1.6059435606002808
bert,100,10,1,384,1,2,2,8,0.003721082117408514,2.15395188331604
bert,100,10,1,384,1,2,2,9,0.005257715471088886,3.7614591121673584
bert,100,10,1,384,1,2,2,10,0.025169173255562782,4.367397785186768
bert,100,10,1,384,1,2,2,11,0.059096526354551315,3.7866053581237793
bert,100,10,1,385,0,1,0,0,0.09728264808654785,4.960764408111572
bert,100,10,1,385,0,1,0,1,0.08254890888929367,4.625253677368164
bert,100,10,1,385,0,1,0,2,0.051336079835891724,3.112884759902954
bert,100,10,1,385,0,1,0,3,0.04631756246089935,3.8840956687927246
bert,100,10,1,385,0,1,0,4,0.02030252292752266,3.044343948364258
bert,100,10,1,385,0,1,0,5,0.009504332207143307,2.433582067489624
bert,100,10,1,385,0,1,0,6,0.0036187274381518364,2.6320812702178955
bert,100,10,1,385,0,1,0,7,0.0006628417177125812,1.6927828788757324
bert,100,10,1,385,0,1,0,8,0.0034096857998520136,1.8944566249847412
bert,100,10,1,385,0,1,0,9,0.008551035076379776,3.7440848350524902
bert,100,10,1,385,0,1,0,10,0.02459472417831421,4.402915954589844
bert,100,10,1,385,0,1,0,11,0.03460216149687767,3.600834369659424
bert,100,10,1,386,1,3,3,0,0.15013618767261505,4.889288425445557
bert,100,10,1,386,1,3,3,1,0.14971989393234253,4.537676811218262
bert,100,10,1,386,1,3,3,2,0.09466952085494995,3.0992965698242188
bert,100,10,1,386,1,3,3,3,0.11048771440982819,3.9068803787231445
bert,100,10,1,386,1,3,3,4,0.0652824267745018,2.972644090652466
bert,100,10,1,386,1,3,3,5,0.0571330301463604,2.638187885284424
bert,100,10,1,386,1,3,3,6,0.0075000254437327385,2.6921353340148926
bert,100,10,1,386,1,3,3,7,0.0005621790187433362,1.7202746868133545
bert,100,10,1,386,1,3,3,8,0.010083665139973164,1.9169964790344238
bert,100,10,1,386,1,3,3,9,0.017477504909038544,3.5971789360046387
bert,100,10,1,386,1,3,3,10,0.05419691652059555,4.27495813369751
bert,100,10,1,386,1,3,3,11,0.058390360325574875,3.4988059997558594
bert,100,10,1,387,0,3,0,0,0.09670103341341019,4.942737579345703
bert,100,10,1,387,0,3,0,1,0.07850506901741028,4.6024675369262695
bert,100,10,1,387,0,3,0,2,0.04528113082051277,3.1782398223876953
bert,100,10,1,387,0,3,0,3,0.04504120349884033,3.865006446838379
bert,100,10,1,387,0,3,0,4,0.04251689463853836,3.1664228439331055
bert,100,10,1,387,0,3,0,5,0.012035427615046501,2.463895082473755
bert,100,10,1,387,0,3,0,6,0.013444460928440094,2.6557769775390625
bert,100,10,1,387,0,3,0,7,0.004962068982422352,1.7146472930908203
bert,100,10,1,387,0,3,0,8,0.015002288855612278,2.0336246490478516
bert,100,10,1,387,0,3,0,9,0.024669520556926727,3.7408735752105713
bert,100,10,1,387,0,3,0,10,0.07073090970516205,4.305924892425537
bert,100,10,1,387,0,3,0,11,0.0922100767493248,3.8264167308807373
bert,100,10,1,388,0,1,2,0,0.09994817525148392,5.002137660980225
bert,100,10,1,388,0,1,2,1,0.0770183801651001,4.646988391876221
bert,100,10,1,388,0,1,2,2,0.053905144333839417,3.051201820373535
bert,100,10,1,388,0,1,2,3,0.04607678949832916,3.84954833984375
bert,100,10,1,388,0,1,2,4,0.030524682253599167,3.120462417602539
bert,100,10,1,388,0,1,2,5,0.0067385341972112656,2.4908294677734375
bert,100,10,1,388,0,1,2,6,0.0035224324092268944,2.814380407333374
bert,100,10,1,388,0,1,2,7,0.000896131619811058,1.8311278820037842
bert,100,10,1,388,0,1,2,8,0.0052078766748309135,2.355862855911255
bert,100,10,1,388,0,1,2,9,0.012504613026976585,3.815804958343506
bert,100,10,1,388,0,1,2,10,0.03426958620548248,4.134697914123535
bert,100,10,1,388,0,1,2,11,0.10292084515094757,3.3016932010650635
bert,100,10,1,389,1,3,3,0,0.11750788986682892,4.916640281677246
bert,100,10,1,389,1,3,3,1,0.11198388040065765,4.542288780212402
bert,100,10,1,389,1,3,3,2,0.06430230289697647,2.948117256164551
bert,100,10,1,389,1,3,3,3,0.0675261914730072,3.829206943511963
bert,100,10,1,389,1,3,3,4,0.042108528316020966,3.027707099914551
bert,100,10,1,389,1,3,3,5,0.02949174866080284,2.437042713165283
bert,100,10,1,389,1,3,3,6,0.007049657870084047,2.814866304397583
bert,100,10,1,389,1,3,3,7,0.0004874482110608369,1.7150439023971558
bert,100,10,1,389,1,3,3,8,0.008331898599863052,2.0807652473449707
bert,100,10,1,389,1,3,3,9,0.011765679344534874,3.6113803386688232
bert,100,10,1,389,1,3,3,10,0.02867143787443638,4.28780460357666
bert,100,10,1,389,1,3,3,11,0.036225687712430954,3.6223602294921875
bert,100,10,1,390,0,1,2,0,0.12444323301315308,4.9385085105896
bert,100,10,1,390,0,1,2,1,0.12639731168746948,4.597524642944336
bert,100,10,1,390,0,1,2,2,0.0745178610086441,3.1599602699279785
bert,100,10,1,390,0,1,2,3,0.08277864754199982,3.893118143081665
bert,100,10,1,390,0,1,2,4,0.05043944716453552,3.1271700859069824
bert,100,10,1,390,0,1,2,5,0.046274423599243164,2.469104290008545
bert,100,10,1,390,0,1,2,6,0.004272615537047386,2.5040671825408936
bert,100,10,1,390,0,1,2,7,0.0003755398211069405,1.637379765510559
bert,100,10,1,390,0,1,2,8,0.01202922873198986,2.043034076690674
bert,100,10,1,390,0,1,2,9,0.01411569956690073,3.64456844329834
bert,100,10,1,390,0,1,2,10,0.04502606391906738,4.214978218078613
bert,100,10,1,390,0,1,2,11,0.0198531374335289,3.423534631729126
bert,100,10,1,391,1,0,0,0,0.18993061780929565,4.87000846862793
bert,100,10,1,391,1,0,0,1,0.1801798939704895,4.538925647735596
bert,100,10,1,391,1,0,0,2,0.1047242060303688,3.115140438079834
bert,100,10,1,391,1,0,0,3,0.11753750592470169,3.838533639907837
bert,100,10,1,391,1,0,0,4,0.06451486051082611,2.8617987632751465
bert,100,10,1,391,1,0,0,5,0.04824701324105263,2.554288864135742
